date,Vancouver,Victoria,Whitehorse
2010-05-20,11.2,10.45,8.25
2010-05-19,15.95,13.45,10.75
2010-05-18,13.8,14.35,10.8
2010-05-17,15.25,14.2,7.4
2010-05-16,14.75,14.35,5.85
2010-05-15,15.05,12.65,8.15
2010-05-14,14.45,13.35,4.95
2010-05-13,12.35,12.05,5.2
2010-05-12,11.95,11.45,8.3
2010-05-11,12.65,11.3,5.35
2010-05-10,12.25,12.3,4.89
2010-05-09,11.85,9.9,4.7
2010-05-08,11,10.3,5.09
2010-05-07,10,9.5,4.7
2010-05-06,9.4,9.14,3.84
2010-05-05,7.65,7.3,3.55
2010-05-04,8.25,6.44,4.65
2010-05-03,9.4,9.6,4.1
2010-05-02,9.4,9.25,3.25
2010-05-01,10.65,10.25,5.15
2010-04-30,11.4,10.15,4.75
2010-04-29,11.35,10.1,6.6
2010-04-28,10.05,9.05,8.35
2010-04-27,12.2,11.15,6.95
2010-04-26,13,11.05,9.3
2010-04-25,8.8,9.05,4.7
2010-04-24,8.25,7.1,3.35
2010-04-23,9,6.6,1.29
2010-04-22,9.69,8.85,3.9
2010-04-21,9.4,8.6,3.25
2010-04-20,11.45,11.2,7.55
2010-04-19,14.35,14.64,8.55
2010-04-18,14.1,12.75,5.45
2010-04-17,12,10.15,5.6
2010-04-16,9.69,10.3,4.84
2010-04-15,11.14,9.4,7.15
2010-04-14,11,9,4.7
2010-04-13,10.5,9.69,3
2010-04-12,9.4,10.6,1.5
2010-04-11,8,8,-3.3
2010-04-10,7.2,5.65,-2.75
2010-04-09,5.65,5.15,-2.6
2010-04-08,6.69,6.3,-4.55
2010-04-07,7.2,7.95,-2.54
2010-04-06,8.25,6.9,0.19
2010-04-05,8.6,9.19,-1.6
2010-04-04,8.45,9.3,-0.95
2010-04-03,6.25,6.1,-1.54
2010-04-02,7.1,6.7,-1
2010-04-01,6.05,6.1,-1.54
2010-03-31,6.3,5.8,-1.45
2010-03-30,7.69,6.95,-1.69
2010-03-29,7.35,6.94,-2
2010-03-28,10.65,8.6,1.65
2010-03-27,10.15,8.9,0.84
2010-03-26,10.55,8.45,-3.49
2010-03-25,8.4,8.94,-3.4
2010-03-24,8.15,8.75,-2.2
2010-03-23,9.05,6.75,-7.9
2010-03-22,8,8.6,-11.7
2010-03-21,10.45,10.75,-11.45
2010-03-20,8.85,7.35,-3.7
2010-03-19,5.6,6.8,-2.85
2010-03-18,4.65,5.2,-3.1
2010-03-17,7.7,6.55,-3.3
2010-03-16,11.65,10.45,-1.29
2010-03-15,9.19,8.1,0.09
2010-03-14,6.35,5.35,0.65
2010-03-13,7.1,5.3,-3.09
2010-03-12,6.55,5.8,-4.59
2010-03-11,5.5,6.8,-3.4
2010-03-10,7.05,6.19,-6.6
2010-03-09,6.05,2,-1.65
2010-03-08,4.05,2.9,-8.8
2010-03-07,5.25,5.45,-7.85
2010-03-06,6.55,6.95,-0.3
2010-03-05,6.75,7.6,-4.39
2010-03-04,7.3,6.65,-2.5
2010-03-03,7.05,8.55,-1.14
2010-03-02,10.55,8.5,0.54
2010-03-01,8.69,7.69,2.2
2010-02-28,10.25,9.5,0.19
2010-02-27,8.85,9.1,-3.7
2010-02-26,8.35,8.44,-1
2010-02-25,9.19,8.55,-5.09
2010-02-24,6.65,7.1,-8.19
2010-02-23,5.9,3.6,-11.15
2010-02-22,5.25,4.45,-10
2010-02-21,5.25,5.4,-9.9
2010-02-20,4.69,6.15,-4.05
2010-02-19,4.8,6.65,-2.1
2010-02-18,4.75,6.3,0
2010-02-17,4.69,5.8,-0.55
2010-02-16,8.35,7,-5
2010-02-15,6.69,5.35,-2.5
2010-02-14,8.9,7.75,-2.8
2010-02-13,8.25,8.35,-6.6
2010-02-12,9.05,8.25,-6.25
2010-02-11,7.9,8.8,-8.85
2010-02-10,5.65,4.5,-6.3
2010-02-09,5.3,5.1,-9.6
2010-02-08,7.2,6,-5.09
2010-02-07,6.55,8.05,0.39
2010-02-06,7.55,7.1,-4.9
2010-02-05,9.55,7.8,-15
2010-02-04,9.85,8.4,-18.35
2010-02-03,5.6,6.05,-13.3
2010-02-02,7.35,7.7,-8.44
2010-02-01,6.5,7.15,-6.7
2010-01-31,8.5,8.44,-6.65
2010-01-30,7.9,7.5,-5.85
2010-01-29,8.69,7.35,-7.6
2010-01-28,7.5,6.69,-8.3
2010-01-27,5.7,6.15,-11.6
2010-01-26,5.19,5.09,-17.5
2010-01-25,7.3,6.5,-17.1
2010-01-24,5.55,4.7,-12.45
2010-01-23,5.44,5.55,-7.85
2010-01-22,5.8,6,-7.94
2010-01-21,9.25,7.69,-12.14
2010-01-20,9.19,8.05,-12.75
2010-01-19,9.15,8,-9.5
2010-01-18,8.14,7.4,-6.6
2010-01-17,7.8,6.75,-2
2010-01-16,5.55,3.55,-4.05
2010-01-15,7.4,6.4,-13.14
2010-01-14,8,9.15,-19.8
2010-01-13,8.3,8.05,-21.4
2010-01-12,11.35,10.1,-24.15
2010-01-11,11.6,10.7,-23.15
2010-01-10,8.44,7.9,-15.7
2010-01-09,9.05,7.85,-8.6
2010-01-08,5.3,5.8,-8.35
2010-01-07,1.44,1.8,-9.19
2010-01-06,3.35,3.4,-15.55
2010-01-05,6.25,6.15,-22.05
2010-01-04,6,5.9,-26.2
2010-01-03,6.45,4.2,-24.6
2010-01-02,6.4,7.4,-23.6
2010-01-01,7.1,6.8,-26.95
2009-12-31,4.25,4.09,-24.9
2009-12-30,3.6,3.85,-14.1
2009-12-29,4.4,0.95,-9.19
2009-12-28,0.15,2.2,-7.5
2009-12-27,0.4,1.14,-3.59
2009-12-26,2.55,1.55,-2
2009-12-25,-0.19,2.04,-5.35
2009-12-24,0.95,1.85,-11.7
2009-12-23,2.6,3.34,-15.15
2009-12-22,2.15,3.35,-23.05
2009-12-21,6.4,5.9,-27.45
2009-12-20,7.15,6.8,-26.8
2009-12-19,5.5,6.15,-16.95
2009-12-18,8.19,6.95,-5.15
2009-12-17,7.6,7.19,-6.75
2009-12-16,7.15,8.3,-14.25
2009-12-15,3.35,4.3,-14.64
2009-12-14,-1.49,0.7,-14.1
2009-12-13,-2.7,0.75,-14
2009-12-12,-0.04,2.04,-15.85
2009-12-11,-0.29,0.55,-17.95
2009-12-10,-2.8,-3.55,-16.3
2009-12-09,-1.74,-3.25,-10.65
2009-12-08,-2.45,-3.25,-7.25
2009-12-07,-1.9,-2.8,-9.75
2009-12-06,1.79,2.1,-14.95
2009-12-05,1.65,2.75,-19.1
2009-12-04,2.2,2.25,-17.55
2009-12-03,1.75,2.8,-8.75
2009-12-02,1.45,2.8,0
2009-12-01,4.4,3.4,-1.6
2009-11-30,6.85,8.3,-7.45
2009-11-29,9.25,9.69,-3.45
2009-11-28,6.55,7.4,-5.85
2009-11-27,5.65,4.85,-4.05
2009-11-26,8.69,7.8,-1.14
2009-11-25,9.55,9.5,-5.05
2009-11-24,7.55,7.95,-6.1
2009-11-23,5.9,7.4,-8.6
2009-11-22,5.55,7.15,-15.14
2009-11-21,5.3,4.84,-15.5
2009-11-20,8.85,6.9,-20.14
2009-11-19,8.65,8.55,-15.85
2009-11-18,4.94,4,-16.64
2009-11-17,7.3,6.2,-10.5
2009-11-16,8.55,8.5,-10.9
2009-11-15,6.65,7.2,-6.85
2009-11-14,2.84,2.8,-2.6
2009-11-13,4.85,4.44,-11.35
2009-11-12,5.95,5.6,-3.85
2009-11-11,6.25,6.7,-10.6
2009-11-10,7.1,6.8,-7.35
2009-11-09,8,7.3,-6.65
2009-11-08,6.7,7.4,-6.35
2009-11-07,7.6,6.85,-4.5
2009-11-06,8.4,8.05,0.05
2009-11-05,10.19,7.95,-0.05
2009-11-04,7,7.3,-4.95
2009-11-03,7.75,8.1,-9.65
2009-11-02,7.15,6.4,-10.1
2009-11-01,7.35,6.7,-9.4
2009-10-31,10.55,8.69,-7.6
2009-10-30,11.5,12.3,-3.34
2009-10-29,6.55,7.4,-2
2009-10-28,5.6,5.45,-0.8
2009-10-27,6.19,6.45,1.85
2009-10-26,9.5,8.35,3.35
2009-10-25,6.25,6,1.45
2009-10-24,9.05,8.69,2.4
2009-10-23,10.19,10.95,4.65
2009-10-22,9.85,9.39,4.05
2009-10-21,11.65,12.75,2.1
2009-10-20,11.3,8.69,1.35
2009-10-19,10.4,11.7,1.75
2009-10-18,11.5,11.75,1.29
2009-10-17,14.3,12.95,2.8
2009-10-16,14.1,15.3,0.25
2009-10-15,13.15,11.5,-3.55
2009-10-14,12.85,11.2,-7.85
2009-10-13,10.19,8.65,-5.95
2009-10-12,6.4,4.45,-1.35
2009-10-11,7.55,6.6,1.5
2009-10-10,10.55,7.8,0.4
2009-10-09,10.3,10.75,0.3
2009-10-08,9.5,10.05,1.1
2009-10-07,10.3,11.55,-0.5
2009-10-06,9.65,9.65,1.95
2009-10-05,10.4,11.7,3.35
2009-10-04,11.4,14.15,5.4
2009-10-03,8.5,10.39,1.14
2009-10-02,10.95,9.5,1.19
2009-10-01,10.55,11.5,5.15
2009-09-30,9.44,8.94,3.15
2009-09-29,10.7,9.6,-0.1
2009-09-28,11.05,10.75,2.7
2009-09-27,11.7,12.7,1.85
2009-09-26,13.45,13.05,7.69
2009-09-25,13.89,13.3,7.15
2009-09-24,14.55,13.95,5.5
2009-09-23,19.2,16.29,7.55
2009-09-22,16.8,17.7,7.35
2009-09-21,14.3,14.05,7.75
2009-09-20,14.55,13,6.05
2009-09-19,16.8,16.95,6.2
2009-09-18,19.29,18.1,7.25
2009-09-17,16,14,8.8
2009-09-16,15.25,13.45,10.8
2009-09-15,18.5,17,7.75
2009-09-14,17.95,15.55,6.65
2009-09-13,17.64,17.8,9.94
2009-09-12,18.6,18.39,9.9
2009-09-11,17.39,18.8,9.44
2009-09-10,16.89,16.1,9.35
2009-09-09,14,13.7,9
2009-09-08,15.05,12.75,9.15
2009-09-07,14.89,14.6,11.25
2009-09-06,14.85,13.05,12.15
2009-09-05,17.64,17.39,10.95
2009-09-04,18.89,16.8,8.15
2009-09-03,16.6,15.8,7.75
2009-09-02,17.35,14.35,10.45
2009-09-01,17.05,14.3,11.3
2009-08-31,17.05,15.8,12.5
2009-08-30,17.39,16.8,10.75
2009-08-29,19.05,18.2,13.45
2009-08-28,18.95,15.9,13.05
2009-08-27,17.6,19.79,8.6
2009-08-26,15.9,15.2,11.55
2009-08-25,17,15.45,10.95
2009-08-24,17.64,14.75,8.35
2009-08-23,16.8,16,12.39
2009-08-22,16.89,16.64,12.8
2009-08-21,19.1,18.95,12.5
2009-08-20,21.6,19.8,11.75
2009-08-19,20.14,19.89,9.05
2009-08-18,19.8,18.64,12.35
2009-08-17,18.3,17.75,12.35
2009-08-16,16.85,16.25,14.9
2009-08-15,16.75,14.9,13.25
2009-08-14,16.14,15.7,12.9
2009-08-13,15.75,14.95,11.45
2009-08-12,17.3,16.1,12
2009-08-11,18,16,11.45
2009-08-10,15.45,14.75,10.45
2009-08-09,19,16.85,14.5
2009-08-08,16.89,14.35,15.45
2009-08-07,17.14,15.25,16.64
2009-08-06,17.6,15.4,17.55
2009-08-05,17.3,15.55,19
2009-08-04,18.29,15,14.1
2009-08-03,21.4,16.89,11.5
2009-08-02,20.95,19.2,15.3
2009-08-01,21.5,18.55,16.95
2009-07-31,22.79,18.75,20.14
2009-07-30,28.4,21.5,22.55
2009-07-29,27.1,26,22.45
2009-07-28,25.25,24.2,20
2009-07-27,23.15,22.35,21.25
2009-07-26,22.85,20.55,16.6
2009-07-25,21.4,20.1,12.05
2009-07-24,18.95,17.2,14.75
2009-07-23,17.3,16.3,14.95
2009-07-22,19.5,16.05,14.05
2009-07-21,21.05,19.8,13.1
2009-07-20,19.35,18.85,15.45
2009-07-19,18.1,17.39,14.3
2009-07-18,20.14,20.39,15.2
2009-07-17,23.3,20.39,15.55
2009-07-16,19.64,17.5,14.8
2009-07-15,18.85,16.3,17.3
2009-07-14,17.35,15.25,20.25
2009-07-13,15.7,17.25,15.1
2009-07-12,18.1,16.14,15
2009-07-11,19.3,20.95,18.3
2009-07-10,18.45,18.2,19.04
2009-07-09,17,17.35,20.35
2009-07-08,15.2,13.8,17
2009-07-07,12.89,13.9,17
2009-07-06,16.1,15.55,15.8
2009-07-05,18.7,18.45,16.45
2009-07-04,18.6,19.39,14.9
2009-07-03,18.6,18.54,14.8
2009-07-02,17.04,17,13.75
2009-07-01,16.3,16,15.2
2009-06-30,16.1,14.39,13.2
2009-06-29,14.95,13.7,11.8
2009-06-28,15.75,14.85,7.05
2009-06-27,16.39,14.95,8.94
2009-06-26,16.05,13.95,11.85
2009-06-25,16.85,16.54,11.95
2009-06-24,16.35,15.2,10.45
2009-06-23,15.25,14,12.35
2009-06-22,15.3,15.3,12.25
2009-06-21,15.95,13.5,12.6
2009-06-20,15.8,14.3,11.85
2009-06-19,17.95,15.85,10.4
2009-06-18,18.6,17.2,11.75
2009-06-17,18.8,17.1,10.3
2009-06-16,17.2,14.5,9.89
2009-06-15,16.89,14.35,11
2009-06-14,16.14,14.95,9.9
2009-06-13,18.39,16.25,11.05
2009-06-12,17.25,16.89,14.45
2009-06-11,17.8,16.89,16.2
2009-06-10,18.7,17.35,19.3
2009-06-09,17.35,17.05,18.95
2009-06-08,17.85,16.6,15.95
2009-06-07,17.89,15.35,16.95
2009-06-06,17.85,15.35,15.6
2009-06-05,19.5,16.39,18.14
2009-06-04,20.3,21.75,16.55
2009-06-03,19.89,22.2,17.8
2009-06-02,19.35,21.5,15.8
2009-06-01,18.14,19.35,13.25
2009-05-31,16.35,16.1,9.04
2009-05-30,16.04,15,9.19
2009-05-29,18.7,16.95,3.4
2009-05-28,14.55,14.65,8.25
2009-05-27,12.85,12.7,10.19
2009-05-26,14.6,15.6,11.2
2009-05-25,14.2,12.45,11.35
2009-05-24,13.1,13,9.25
2009-05-23,13.8,12.64,9.15
2009-05-22,12.2,12.95,8.65
2009-05-21,12.2,11.85,8.4
2009-05-20,12.3,11.1,9.45
2009-05-19,11.75,11.8,7
2009-05-18,14.1,11.7,5.55
2009-05-17,17,14.8,6.15
2009-05-16,14.7,13,5.75
2009-05-15,11.8,9.4,1.64
2009-05-14,10.3,9.39,4.25
2009-05-13,8.5,6.95,3.75
2009-05-12,9.05,9.55,3.85
2009-05-11,12,11.25,5.05
2009-05-10,11.2,10.4,3.5
2009-05-09,10.14,10.65,5.19
2009-05-08,10.45,9.8,5.85
2009-05-07,11.25,11.3,6.75
2009-05-06,9.75,7.8,9.4
2009-05-05,11.4,8.9,8.15
2009-05-04,12.3,10.4,7.85
2009-05-03,10.8,11.05,9.1
2009-05-02,12.05,11.05,9.44
2009-05-01,12.25,12.55,9.95
2009-04-30,12.5,11.95,9.44
2009-04-29,11.3,10.05,8.9
2009-04-28,11.7,10.65,8.55
2009-04-27,10.65,11.25,6.95
2009-04-26,8.8,8.1,3.59
2009-04-25,9.69,7.85,2.1
2009-04-24,8.69,7.1,3.15
2009-04-23,7.55,8.19,2.29
2009-04-22,9.55,7.85,1.5
2009-04-21,11.9,11.39,0.75
2009-04-20,14.6,12,-0.29
2009-04-19,11.55,10.75,1.6
2009-04-18,8.8,7.65,1.74
2009-04-17,11.4,9.8,0.89
2009-04-16,9.15,7.05,2.35
2009-04-15,8.25,6.9,-0.19
2009-04-14,5.85,5.65,-1.55
2009-04-13,8.1,7.05,-0.85
2009-04-12,9.25,8.69,1.29
2009-04-11,9.6,9.69,1.6
2009-04-10,8.5,8.94,-0.45
2009-04-09,9.75,9.19,-0.85
2009-04-08,8.8,8.6,1.9
2009-04-07,8.44,9.9,-3.6
2009-04-06,9.19,9.7,0.75
2009-04-05,7.35,8.7,1.25
2009-04-04,6.25,5.15,-2.2
2009-04-03,6.85,4.55,-11.35
2009-04-02,5.09,6.3,-8.19
2009-04-01,3.8,3.8,-6.45
2009-03-31,6.7,6.9,-2.8
2009-03-30,6.1,6.4,-1.35
2009-03-29,5.1,5.4,-5.7
2009-03-28,5.35,4.15,-2.29
2009-03-27,7.75,8.35,-1.45
2009-03-26,4.94,4.19,0.7
2009-03-25,6.4,6,-4.75
2009-03-24,7.05,7.35,-1.65
2009-03-23,4.7,4.59,-6.45
2009-03-22,4.5,6.05,-13.5
2009-03-21,3.25,3.84,-11.39
2009-03-20,7.35,7.5,-9.8
2009-03-19,7,8.14,-10.5
2009-03-18,6,5.85,-14.45
2009-03-17,6.1,5.05,-11.8
2009-03-16,5.55,5.05,-13.55
2009-03-15,4.15,4.09,-14.6
2009-03-14,6,5.35,-9.4
2009-03-13,5,4.05,-8
2009-03-12,1.55,2.2,-9.5
2009-03-11,-0.75,0.09,-8.6
2009-03-10,-1.5,-0.9,-11.25
2009-03-09,0.35,0.35,-21.75
2009-03-08,1.25,1.09,-20.8
2009-03-07,4.2,2.9,-14.3
2009-03-06,2.45,2.04,-5.3
2009-03-05,5,5.75,-13.8
2009-03-04,5.05,6.05,-14.14
2009-03-03,5.8,4.65,-17.8
2009-03-02,9.65,8.15,-14.14
2009-03-01,9.25,6.65,-15.75
2009-02-28,4.2,2.9,-16.14
2009-02-27,3.84,3.45,-12.7
2009-02-26,-0.39,0.45,-12.75
2009-02-25,3.59,4.55,-14.35
2009-02-24,7.44,8.35,-16.64
2009-02-23,9.55,7,-21.7
2009-02-22,7.05,6.75,-16
2009-02-21,2.6,4.84,-8.5
2009-02-20,4.55,4.85,-8.69
2009-02-19,2.95,4.3,-9.69
2009-02-18,3.95,4.2,-10.85
2009-02-17,4.94,4.5,-12.35
2009-02-16,1.54,2.59,-14
2009-02-15,2.2,3.4,-19.39
2009-02-14,3,4.45,-24.35
2009-02-13,1.7,3.25,-23.2
2009-02-12,3.25,2.95,-26.4
2009-02-11,3.7,3.9,-23.65
2009-02-10,1.9,0.14,-22.2
2009-02-09,3.55,2.8,-19.7
2009-02-08,4.4,4,-18.85
2009-02-07,4.75,2.3,-13
2009-02-06,4.45,4.64,-13.25
2009-02-05,6.3,3.25,-22.85
2009-02-04,6,4.55,-23.25
2009-02-03,4.3,5.25,-13.65
2009-02-02,4.4,4.95,-3.7
2009-02-01,2.25,2.54,-8.9
2009-01-31,3.09,3.95,-8.8
2009-01-30,4.5,5.9,-5.6
2009-01-29,3.85,4.09,-9.5
2009-01-28,3.55,3.25,-14.05
2009-01-27,0.55,1.35,-21.15
2009-01-26,-1.95,-1.4,-19.7
2009-01-25,0.05,-0.5,-23.65
2009-01-24,-0.34,0.5,-25.7
2009-01-23,1.5,2.7,-27.7
2009-01-22,0.35,0.35,-22.54
2009-01-21,0.09,0.49,-8.35
2009-01-20,0.5,2.95,1.6
2009-01-19,1.55,4.9,5.65
2009-01-18,2,5.7,6.85
2009-01-17,1.3,3.55,3.95
2009-01-16,1.95,1.65,1.2
2009-01-15,2.8,2.65,1.95
2009-01-14,2.8,4.2,-6.9
2009-01-13,5.45,3.4,-18.3
2009-01-12,5.55,5.8,-23.5
2009-01-11,4.45,5.35,-27.25
2009-01-10,2.2,5.69,-30.75
2009-01-09,2.4,2.9,-31.9
2009-01-08,5.15,4.7,-36.2
2009-01-07,5.9,9.85,-37.5
2009-01-06,3.59,8.5,-35.5
2009-01-05,1.85,4.2,-30.15
2009-01-04,1.9,3.8,-30.8
2009-01-03,-0.85,1.2,-34.84
2009-01-02,-1.15,-0.05,-37.84
2009-01-01,1.45,1.85,-32.6
2008-12-31,2.95,3.95,-30.7
2008-12-30,1.55,3.15,-30.35
2008-12-29,2.9,3.05,-26.75
2008-12-28,1.54,3,-23.6
2008-12-27,2.15,4.45,-19.64
2008-12-26,-1.95,-0.64,-16.75
2008-12-25,-0.75,-0.14,-21.4
2008-12-24,-0.84,0.55,-23.8
2008-12-23,-7,-5,-27.2
2008-12-22,-2.4,-2.35,-32.75
2008-12-21,-3.9,-1.65,-33.75
2008-12-20,-10.25,-5.25,-30.25
2008-12-19,-7.6,-4.5,-29.7
2008-12-18,-5.19,-2.65,-33.65
2008-12-17,-2,-0.49,-25.1
2008-12-16,-5.05,-3.65,-16.85
2008-12-15,-3.7,-3.55,-24.45
2008-12-14,-2.35,-2.7,-25.75
2008-12-13,0.8,0.2,-20.9
2008-12-12,2.65,3.75,-11.35
2008-12-11,3.9,5.25,-8.35
2008-12-10,6.45,6.15,-7.25
2008-12-09,6.5,5.75,-14.45
2008-12-08,5.3,5.05,-12.4
2008-12-07,6.69,6.8,-8.19
2008-12-06,6.85,6,-6.94
2008-12-05,4.65,3.85,-8.6
2008-12-04,3.55,5.3,-7.44
2008-12-03,5.65,4.84,-17.45
2008-12-02,8.55,7,-19.89
2008-12-01,8.5,9.15,-11.55
2008-11-30,9.55,9.6,-4.7
2008-11-29,8.5,9.5,-0.3
2008-11-28,7.19,7.45,-1.45
2008-11-27,3.7,4.75,0.44
2008-11-26,3.35,3.1,-1
2008-11-25,6.35,6.35,-3.05
2008-11-24,4.39,5.09,-4.89
2008-11-23,4.55,4.7,-2.6
2008-11-22,6.2,5.75,-11.2
2008-11-21,5.45,7.95,-13.5
2008-11-20,5.55,7,-15.55
2008-11-19,5.6,6.65,-16.39
2008-11-18,7.4,7.3,-19.14
2008-11-17,9.69,8.35,-19
2008-11-16,10.7,9.6,-16.29
2008-11-15,10.05,9.4,-8.69
2008-11-14,7.1,6.85,-4.34
2008-11-13,7.75,7.75,-5.95
2008-11-12,11.55,11.85,-7.94
2008-11-11,9.05,9.35,-8.44
2008-11-10,10.85,10.3,-7.69
2008-11-09,10.7,10.95,-12.5
2008-11-08,12.9,11.45,-13.75
2008-11-07,11.15,10.8,-3.75
2008-11-06,8.19,9.5,-6.69
2008-11-05,6.5,5.6,-6.3
2008-11-04,8,8.1,-9.8
2008-11-03,8.1,8,-3.84
2008-11-02,11.05,10.95,-5.5
2008-11-01,11.7,12.1,-8.1
2008-10-31,12.55,11.05,-9.94
2008-10-30,10.89,9,-14.2
2008-10-29,11.25,9.94,-12.55
2008-10-28,8.9,7.1,-8.94
2008-10-27,6.4,8.4,-5.9
2008-10-26,6.2,8.05,-7
2008-10-25,8.44,8.1,-9.69
2008-10-24,7.85,7.8,-1.04
2008-10-23,8.75,8.8,1.3
2008-10-22,8.69,9.3,2.8
2008-10-21,8.4,6.7,0.75
2008-10-20,11.05,9,-2.45
2008-10-19,7.19,6.8,0.8
2008-10-18,8.8,8.15,-2.1
2008-10-17,12.1,11.7,-0.7
2008-10-16,9.25,8.4,3.34
2008-10-15,6.9,5.8,5.65
2008-10-14,8.64,7.1,3.1
2008-10-13,10.39,11.45,3.05
2008-10-12,10.5,10.1,5.35
2008-10-11,6.75,6.75,7.5
2008-10-10,7.19,9.35,3.85
2008-10-09,6.65,6.3,-1.69
2008-10-08,8.65,8.55,0.7
2008-10-07,13.5,12.05,-0.14
2008-10-06,11.6,10.64,2.55
2008-10-05,11.1,9.85,4.39
2008-10-04,14.39,13.25,0.29
2008-10-03,15.35,12.95,5.45
2008-10-02,15.05,12.85,9.15
2008-10-01,16.2,12.05,11.2
2008-09-30,15.9,13.89,8.4
2008-09-29,12.7,15.35,0.6
2008-09-28,11.5,13.35,5
2008-09-27,14.05,12.9,2.15
2008-09-26,14.8,14.45,4.95
2008-09-25,12.64,11.1,2.7
2008-09-24,13.5,11.3,2.84
2008-09-23,11.25,9.1,2.09
2008-09-22,12.95,13.35,5.35
2008-09-21,14.75,15.14,4.09
2008-09-20,12.89,12.5,8.35
2008-09-19,15.05,14.65,11.25
2008-09-18,13.6,12.6,8.25
2008-09-17,17.8,16.35,11.75
2008-09-16,15.75,17.75,9.35
2008-09-15,16.95,16.3,8.9
2008-09-14,15.1,15.95,9.64
2008-09-13,14.9,16,9.55
2008-09-12,15.6,15.5,7.65
2008-09-11,14.9,15.25,10.39
2008-09-10,14.4,14.55,9.94
2008-09-09,15.15,14.55,5.9
2008-09-08,16,16.1,8.8
2008-09-07,16.8,18.45,9.15
2008-09-06,16.3,16.6,8.4
2008-09-05,16.05,14.05,10.6
2008-09-04,14.55,14.3,8.65
2008-09-03,13.55,13.64,9.19
2008-09-02,13.5,12.55,9.45
2008-09-01,13.2,11.5,7.05
2008-08-31,13.2,12.4,7.3
2008-08-30,14.05,12.9,8.19
2008-08-29,17.95,16.75,7.95
2008-08-28,14.7,15.55,8.65
2008-08-27,16,15.75,8.8
2008-08-26,14.64,13.2,7.6
2008-08-25,15.1,15.65,8.55
2008-08-24,17.1,15.15,10.25
2008-08-23,20.04,19.05,12.35
2008-08-22,16.54,15.75,11.9
2008-08-21,16.2,15.85,13
2008-08-20,15.39,15.55,13.25
2008-08-19,18,16.89,9.89
2008-08-18,18.2,16.3,12.7
2008-08-17,23.3,20.55,14.25
2008-08-16,21.7,22.4,9.35
2008-08-15,22.15,22.45,13.7
2008-08-14,21,21,13.9
2008-08-13,19.25,19.79,13.65
2008-08-12,18,14.85,12.65
2008-08-11,17.3,17.25,9.6
2008-08-10,17.2,15.9,9.4
2008-08-09,17.25,17.3,13.45
2008-08-08,17.55,14.9,16.85
2008-08-07,21.15,15.5,13.8
2008-08-06,21.85,20.9,17.29
2008-08-05,19.55,19.6,15.85
2008-08-04,17.75,18.1,14.5
2008-08-03,16.45,15.85,12.1
2008-08-02,16.6,15.1,14.85
2008-08-01,15.35,15.64,14
2008-07-31,13.8,12.25,10.65
2008-07-30,16.7,14.25,11.7
2008-07-29,15.4,14.6,14
2008-07-28,16.39,14.35,9.75
2008-07-27,18.64,18.7,11.3
2008-07-26,18.64,16.3,14.1
2008-07-25,18.39,15.9,12.8
2008-07-24,17.2,15.85,9.9
2008-07-23,16.5,15.05,9.69
2008-07-22,17.35,17,10.7
2008-07-21,17.85,18.25,12.39
2008-07-20,18.95,16.2,9.25
2008-07-19,17.64,16.25,9.94
2008-07-18,16.79,14.95,11.6
2008-07-17,17.25,15.8,14
2008-07-16,18.64,18.05,13.35
2008-07-15,17.5,16.6,13.45
2008-07-14,18.55,15.4,13.65
2008-07-13,19.2,18.1,13.4
2008-07-12,19.14,18.79,13.35
2008-07-11,16.6,15.95,11.85
2008-07-10,17.3,15.2,12.89
2008-07-09,18,17.2,7.15
2008-07-08,19.14,15.95,11.35
2008-07-07,16.8,17.25,11.25
2008-07-06,17.14,17.55,14.35
2008-07-05,19.05,17.95,15.85
2008-07-04,18.55,16.85,14.15
2008-07-03,19.45,15.1,16.5
2008-07-02,18.75,17.75,14.3
2008-07-01,19.1,16.1,15.15
2008-06-30,21.85,19.85,10.95
2008-06-29,21.5,22.9,8.69
2008-06-28,18.89,20.6,10.9
2008-06-27,16.04,16.05,11.55
2008-06-26,14,13.25,12.14
2008-06-25,16.39,16.25,10.95
2008-06-24,16.2,14.89,11.4
2008-06-23,13.8,13.75,8.69
2008-06-22,15.4,15.5,10.25
2008-06-21,18,16.79,13.5
2008-06-20,15.85,17.39,15.55
2008-06-19,13.75,13.1,12.39
2008-06-18,13.9,12.25,13
2008-06-17,13.95,13.85,13.89
2008-06-16,15.6,14.1,12.95
2008-06-15,13.15,13.25,11.8
2008-06-14,13.45,12.7,10.1
2008-06-13,14.35,14.05,10.5
2008-06-12,14.65,13.95,10.65
2008-06-11,12.8,11.15,9.85
2008-06-10,10.55,9.75,6.05
2008-06-09,9.19,8.8,4.3
2008-06-08,11.5,11.1,5.4
2008-06-07,13.85,14.14,9.94
2008-06-06,11.5,11.8,8.1
2008-06-05,10.25,10.25,7.8
2008-06-04,12.8,13.9,7.6
2008-06-03,11.45,12.25,10.3
2008-06-02,13.6,12.7,11.2
2008-06-01,13.25,14.64,13.35
2008-05-31,13.14,12.5,11.64
2008-05-30,12.1,11.4,9.4
2008-05-29,12.35,12.3,10.55
2008-05-28,15.85,14.95,12.39
2008-05-27,15.75,14.25,13.55
2008-05-26,16.85,13.6,15.45
2008-05-25,18.75,16.7,18.85
2008-05-24,16.05,16.89,15.35
