glacier_id,lon,lat
RGI60-01.05438,-131.584,57.447
RGI60-01.05439,-131.594,57.428
RGI60-01.05440,-131.6763916,57.50279236
RGI60-01.05441,-131.604,57.454
RGI60-01.05442,-131.626,57.46
RGI60-01.05443,-131.66,57.416
RGI60-01.05444,-131.593,57.344
RGI60-01.05445,-131.687,57.422
RGI60-01.05446,-131.603,57.436
RGI60-01.05447,-131.669,57.504
RGI60-01.05448,-131.626,57.358
RGI60-01.05449,-131.589,57.356
RGI60-01.05450,-131.63,57.432
RGI60-01.05451,-130.979,57.169
RGI60-01.05452,-131.291,57.225
RGI60-01.05453,-131.558,57.203
RGI60-01.05454,-131.364,57.143
RGI60-01.05455,-130.976,57.181
RGI60-01.05456,-131.005,57.239
RGI60-01.05457,-130.693,57.218
RGI60-01.05458,-131.496,57.213
RGI60-01.05459,-131.001,57.249
RGI60-01.05460,-131.572,57.151
RGI60-01.05461,-131.546,57.199
RGI60-01.05462,-131.079,57.197
RGI60-01.05463,-131.507,57.141
RGI60-01.05464,-131.023,57.23
RGI60-01.05465,-131.5195007,57.19477081
RGI60-01.05466,-131.376,57.196
RGI60-01.05467,-131.294,57.236
RGI60-01.05468,-131.23,57.199
RGI60-01.05469,-131.511,57.198
RGI60-01.05470,-130.77,57.209
RGI60-01.05471,-131.115,57.169
RGI60-01.05472,-131.254,57.227
RGI60-01.05473,-131.528,57.209
RGI60-01.05474,-131.307,57.239
RGI60-01.05475,-130.695,57.279
RGI60-01.05476,-130.77,57.161
RGI60-01.05477,-130.789,57.22
RGI60-01.05478,-131.384,57.145
RGI60-01.05479,-131.253,57.156
RGI60-01.05480,-130.669,57.272
RGI60-01.05481,-130.976,57.132
RGI60-01.05482,-131.512,57.209
RGI60-01.05483,-131.17,57.203
RGI60-01.05484,-131.375,57.167
RGI60-01.05485,-130.782,57.169
RGI60-01.05486,-131.236,57.199
RGI60-01.05487,-131.314,57.129
RGI60-01.05488,-130.698,57.242
RGI60-01.05489,-131.032,57.198
RGI60-01.05490,-131,57.154
RGI60-01.05491,-130.788,57.23
RGI60-01.05492,-131.296,57.248
RGI60-01.05493,-131.485,57.176
RGI60-01.05494,-131.255,57.199
RGI60-01.05495,-131.261,57.147
RGI60-01.05496,-131.073,57.21
RGI60-01.05497,-130.965,57.199
RGI60-01.05498,-131.242,57.146
RGI60-01.05499,-131.078,57.117
RGI60-01.05500,-131.027,57.22
RGI60-01.05501,-131.249,57.145
RGI60-01.05502,-130.823,57.171
RGI60-01.05503,-130.842,57.179
RGI60-01.05504,-130.774,57.178
RGI60-01.05505,-131.37,57.154
RGI60-01.05506,-131.4926758,57.20597076
RGI60-01.05507,-131.084,57.132
RGI60-01.05508,-131.002,57.224
RGI60-01.05509,-130.982,57.192
RGI60-01.05510,-131.043,57.23
RGI60-01.05511,-130.751,57.16
RGI60-01.05512,-130.783,57.175
RGI60-01.05513,-131.385,57.156
RGI60-01.05514,-131.257,57.255
RGI60-01.05515,-130.756,57.168
RGI60-01.05516,-130.752,57.149
RGI60-01.05517,-131.5361633,57.20339966
RGI60-01.05518,-131.509,57.147
RGI60-01.05519,-130.997,57.184
RGI60-01.05520,-130.833,57.179
RGI60-01.05521,-130.787,57.21
RGI60-01.05522,-131.277,57.162
RGI60-01.05523,-131.217,57.267
RGI60-01.05524,-131.179,57.276
RGI60-01.05525,-131.444,57.273
RGI60-01.05526,-131.306,57.245
RGI60-01.05527,-131.382,57.195
RGI60-01.05528,-131.5319519,57.16295624
RGI60-01.05529,-131.003,57.259
RGI60-01.05530,-130.798,57.166
RGI60-01.05531,-131.475,57.178
RGI60-01.05532,-131.631,56.68
RGI60-01.05533,-131.649,56.855
RGI60-01.05534,-131.597,56.872
RGI60-01.05535,-131.615,56.666
RGI60-01.05536,-131.62,56.959
RGI60-01.05537,-131.61,56.961
RGI60-01.05538,-131.602,56.902
RGI60-01.05539,-131.654,56.854
RGI60-01.05540,-131.589,56.895
RGI60-01.05541,-131.665,56.788
RGI60-01.05542,-131.646,56.793
RGI60-01.05543,-131.562088,56.89260101
RGI60-01.05544,-131.624,56.873
RGI60-01.05545,-131.621,56.671
RGI60-01.05546,-131.597,56.816
RGI60-01.05547,-131.571,57.079
RGI60-01.05548,-131.612,56.677
RGI60-01.05549,-131.585,57.067
RGI60-01.05550,-131.603,56.93
RGI60-01.05551,-131.598,57.089
RGI60-01.05552,-131.113,57.352
RGI60-01.05553,-131.133,57.533
RGI60-01.05554,-130.709,57.269
RGI60-01.05555,-131.053,57.541
RGI60-01.05556,-131.058,57.298
RGI60-01.05557,-130.991,57.27
RGI60-01.05558,-131.08,57.366
RGI60-01.05559,-131.05,57.55
RGI60-01.05560,-131.113,57.389
RGI60-01.05561,-131.091,57.294
RGI60-01.05562,-131.07,57.661
RGI60-01.05563,-130.985,57.401
RGI60-01.05564,-131.071,57.546
RGI60-01.05565,-130.972,57.301
RGI60-01.05566,-130.697,57.361
RGI60-01.05567,-130.731,57.379
RGI60-01.05568,-131.088,57.541
RGI60-01.05569,-130.687,57.356
RGI60-01.05570,-130.684,57.407
RGI60-01.05571,-130.7058411,57.45580292
RGI60-01.05572,-130.708,57.41
RGI60-01.05573,-130.674,57.353
RGI60-01.05574,-131.12,57.36
RGI60-01.05575,-131.105,57.381
RGI60-01.05576,-131.105,57.372
RGI60-01.05577,-131.076,57.529
RGI60-01.05578,-131.107,57.534
RGI60-01.05579,-130.6985626,57.44508362
RGI60-01.05580,-130.972,57.322
RGI60-01.05581,-130.681,57.422
RGI60-01.05582,-130.6936798,57.43885803
RGI60-01.05583,-130.977,57.292
RGI60-01.05584,-131.117,57.489
RGI60-01.05585,-130.698,57.431
RGI60-01.05586,-131.11,57.306
RGI60-01.05587,-131.122,57.395
RGI60-01.05588,-131.137,57.492
RGI60-01.05589,-131.001,57.404
RGI60-01.05590,-129.1984863,55.02960968
RGI60-01.05591,-129.686,55.133
RGI60-01.05592,-129.35,54.933
RGI60-01.05593,-129.151,55.036
RGI60-01.05594,-129.152,55.025
RGI60-01.05595,-129.71,55.111
RGI60-01.05596,-129.458,54.978
RGI60-01.05597,-129.496,55.006
RGI60-01.05598,-129.4916687,55.00494766
RGI60-01.05599,-129.318,54.93
RGI60-01.05600,-129.675,55.127
RGI60-01.05601,-129.166,55.028
RGI60-01.05602,-129.673,55.121
RGI60-01.05603,-129.133,54.951
RGI60-01.05604,-129.72,55.107
RGI60-01.05605,-129.328,54.921
RGI60-01.05606,-129.18,55.103
RGI60-01.05607,-129.335,54.93
RGI60-01.05608,-129.416,54.976
RGI60-01.05609,-129.213,55.073
RGI60-01.05610,-129.437,54.976
RGI60-01.05611,-129.154,55.1
RGI60-01.05612,-129.681,55.115
RGI60-01.05613,-129.124,54.95
RGI60-01.05614,-129.366,54.934
RGI60-01.05615,-129.202,55.072
RGI60-01.05616,-129.431,54.979
RGI60-01.05617,-129.6950073,55.11235428
RGI60-01.05618,-129.189,55.025
RGI60-01.05619,-129.678,55.129
RGI60-01.05620,-129.628,55.152
RGI60-01.05621,-129.378,54.932
RGI60-01.05622,-129.195,55.105
RGI60-01.05623,-129.443,54.979
RGI60-01.05624,-129.338,54.921
RGI60-01.05625,-130.193,56.093
RGI60-01.05626,-130.133,56.289
RGI60-01.05627,-130.303,56.207
RGI60-01.05628,-130.151,56.305
RGI60-01.05629,-130.138,56.375
RGI60-01.05630,-130.24,56.085
RGI60-01.05631,-130.309,56.262
RGI60-01.05632,-130.18,56.191
RGI60-01.05633,-130.239,56.419
RGI60-01.05634,-130.106,56.136
RGI60-01.05635,-130.106,56.202
RGI60-01.05636,-130.139,56.269
RGI60-01.05637,-130.294,56.462
RGI60-01.05638,-130.232,56.312
RGI60-01.05639,-130.143,56.399
RGI60-01.05640,-130.136,56.308
RGI60-01.05641,-130.133,56.28
RGI60-01.05643,-130.115,56.377
RGI60-01.05644,-130.1911621,56.4251709
RGI60-01.05646,-130.121,56.268
RGI60-01.05647,-130.1679993,56.2497406
RGI60-01.05648,-130.124,56.19
RGI60-01.05650,-130.086,56.147
RGI60-01.05651,-130.1185303,56.27763748
RGI60-01.05652,-129.951,56.175
RGI60-01.05653,-129.93,55.927
RGI60-01.05654,-129.936,56.452
RGI60-01.05655,-130.104,56.265
RGI60-01.05656,-129.989,56.325
RGI60-01.05657,-129.955,56.113
RGI60-01.05658,-129.971,56.052
RGI60-01.05659,-129.907,55.867
RGI60-01.05660,-129.945,56.099
RGI60-01.05661,-129.9447174,56.11746216
RGI60-01.05662,-130.013,56.348
RGI60-01.05663,-129.9809265,56.35621262
RGI60-01.05664,-129.905,55.477
RGI60-01.05665,-129.955,56.065
RGI60-01.05666,-129.977,55.78
RGI60-01.05667,-129.925,55.794
RGI60-01.05668,-129.949,55.374
RGI60-01.05669,-129.996,56.261
RGI60-01.05670,-130.006,56.248
RGI60-01.05671,-129.997,56.337
RGI60-01.05672,-130.011,55.651
RGI60-01.05673,-129.9726868,55.79988098
RGI60-01.05674,-129.994,56.242
RGI60-01.05675,-129.934,56.104
RGI60-01.05676,-129.907,55.924
RGI60-01.05677,-129.953,56.142
RGI60-01.05678,-129.917,55.81
RGI60-01.05679,-129.931,55.826
RGI60-01.05680,-129.939,56.124
RGI60-01.05681,-129.941,55.794
RGI60-01.05682,-129.907,55.78
RGI60-01.05683,-129.943,56.138
RGI60-01.05684,-129.925,55.648
RGI60-01.05685,-129.923,55.377
RGI60-01.05686,-129.97,55.783
RGI60-01.05687,-129.947,55.647
RGI60-01.05688,-129.943,55.656
RGI60-01.05689,-129.945,56.111
RGI60-01.05690,-129.955,56.174
RGI60-01.05691,-129.9499664,56.16362
RGI60-01.05692,-129.989,56.302
RGI60-01.05693,-129.96,55.802
RGI60-01.05694,-129.959,55.758
RGI60-01.05695,-129.925,56.242
RGI60-01.05696,-129.916,55.705
RGI60-01.05697,-130.008,55.587
RGI60-01.05698,-129.928,56.439
RGI60-01.05699,-129.9642792,56.07804871
RGI60-01.05700,-129.9550781,56.16103363
RGI60-01.05701,-129.933,55.912
RGI60-01.05702,-129.978,55.596
RGI60-01.05703,-129.93,55.664
RGI60-01.05704,-129.9733887,56.28900528
RGI60-01.05705,-129.893,56.434
RGI60-01.05706,-129.948,56.32
RGI60-01.05707,-129.989,55.613
RGI60-01.05708,-129.928,56.298
RGI60-01.05709,-129.994,56.308
RGI60-01.05710,-129.997,56.349
RGI60-01.05711,-129.953,56.096
RGI60-01.05712,-129.96,55.792
RGI60-01.05713,-129.982,55.767
RGI60-01.05714,-129.9486084,56.16669464
RGI60-01.05715,-129.912,55.704
RGI60-01.05716,-129.937,55.654
RGI60-01.05717,-129.947,56.157
RGI60-01.05718,-129.914,55.795
RGI60-01.05719,-129.92,55.788
RGI60-01.05720,-129.913,55.388
RGI60-01.05721,-130.014,56.206
RGI60-01.05722,-129.914,55.825
RGI60-01.05723,-129.943,55.906
RGI60-01.05724,-129.948,55.634
RGI60-01.05725,-129.949,56.074
RGI60-01.05726,-129.954,55.901
RGI60-01.05727,-129.954,56.348
RGI60-01.05728,-129.995,56.278
RGI60-01.05729,-129.953,56.103
RGI60-01.05730,-130.026,56.211
RGI60-01.05731,-129.96,55.775
RGI60-01.05732,-129.981,55.755
RGI60-01.05733,-130.02,56.163
RGI60-01.05734,-129.947,56.083
RGI60-01.05735,-129.949,56.13
RGI60-01.05736,-129.954,55.788
RGI60-01.05737,-129.943,56.091
RGI60-01.05738,-129.935,56.448
RGI60-01.05739,-129.9245605,55.71115112
RGI60-01.05740,-130.011,56.157
RGI60-01.05741,-130.02,55.688
RGI60-01.05742,-129.893,55.93
RGI60-01.05743,-129.931,56.343
RGI60-01.05744,-129.923,56.358
RGI60-01.05745,-129.985,55.592
RGI60-01.05746,-130.026,56.207
RGI60-01.05747,-129.941,56.463
RGI60-01.05748,-129.955,56.253
RGI60-01.05749,-129.955,56.167
RGI60-01.05750,-129.935,55.758
RGI60-01.05751,-129.961,56.213
RGI60-01.05752,-129.359,55.37
RGI60-01.05753,-129.478,55.325
RGI60-01.05754,-129.454,55.269
RGI60-01.05755,-129.375,55.365
RGI60-01.05756,-129.426,55.207
RGI60-01.05757,-129.568,55.227
RGI60-01.05758,-129.449,55.33
RGI60-01.05759,-129.328,55.239
RGI60-01.05760,-129.482,55.189
RGI60-01.05761,-129.571,55.235
RGI60-01.05762,-129.457,55.339
RGI60-01.05763,-129.288,55.289
RGI60-01.05764,-129.545,55.338
RGI60-01.05765,-129.393,55.342
RGI60-01.05766,-129.61,55.157
RGI60-01.05767,-129.301,55.237
RGI60-01.05768,-129.583,55.175
RGI60-01.05769,-129.312,55.292
RGI60-01.05770,-129.446,55.194
RGI60-01.05771,-129.627,55.165
RGI60-01.05772,-129.372,55.229
RGI60-01.05773,-129.491,55.257
RGI60-01.05774,-129.5,55.181
RGI60-01.05775,-129.318,55.229
RGI60-01.05776,-129.62,55.157
RGI60-01.05777,-129.405,55.348
RGI60-01.05778,-129.451,55.324
RGI60-01.05779,-129.515,55.23
RGI60-01.05780,-129.386,55.348
RGI60-01.05781,-129.532,55.286
RGI60-01.05782,-129.364,55.363
RGI60-01.05783,-129.413,55.338
RGI60-01.05784,-129.59,55.228
RGI60-01.05785,-129.505,55.352
RGI60-01.05786,-129.333,55.23
RGI60-01.05787,-129.57,55.23
RGI60-01.05788,-129.43,55.333
RGI60-01.05789,-129.264,55.324
RGI60-01.05790,-129.437,55.294
RGI60-01.05791,-129.282,55.297
RGI60-01.05792,-129.419,55.238
RGI60-01.05793,-129.467,55.173
RGI60-01.05794,-129.371,55.277
RGI60-01.05795,-129.353,55.233
RGI60-01.05796,-129.551,55.238
RGI60-01.05797,-129.352,55.293
RGI60-01.05798,-129.448,55.21
RGI60-01.05799,-129.523,55.31
RGI60-01.05800,-129.192,55.342
RGI60-01.05801,-129.517,55.341
RGI60-01.05802,-129.389,55.2
RGI60-01.05803,-129.238,55.316
RGI60-01.05804,-129.544,55.23
RGI60-01.05805,-129.525,55.345
RGI60-01.05806,-129.3,55.24
RGI60-01.05807,-129.494,55.192
RGI60-01.05808,-129.372,55.355
RGI60-01.05809,-129.461,55.184
RGI60-01.05810,-129.439,55.323
RGI60-01.05811,-129.5,55.186
RGI60-01.05812,-129.644,55.158
RGI60-01.05813,-129.555,55.301
RGI60-01.05814,-129.467,55.167
RGI60-01.05815,-129.314,55.238
RGI60-01.05816,-129.513,55.267
RGI60-01.05817,-129.566,55.199
RGI60-01.05818,-129.405,55.337
RGI60-01.05819,-129.251,55.307
RGI60-01.05820,-129.392,55.357
RGI60-01.05821,-129.58,55.232
RGI60-01.05822,-129.549,55.203
RGI60-01.05823,-129.442,55.227
RGI60-01.05824,-129.509,55.332
RGI60-01.05825,-129.645,55.156
RGI60-01.05826,-129.378,55.219
RGI60-01.05827,-129.469,55.197
RGI60-01.05828,-129.475,55.192
RGI60-01.05829,-129.601,55.179
RGI60-01.05830,-129.333,55.295
RGI60-01.05831,-129.478,55.184
RGI60-01.05832,-129.371,55.348
RGI60-01.05833,-129.39,55.219
RGI60-01.05834,-129.818,55.99
RGI60-01.05835,-129.818,56.077
RGI60-01.05836,-129.836,56.236
RGI60-01.05837,-129.787,56.613
RGI60-01.05838,-129.809,56.154
RGI60-01.05839,-129.7626038,55.84120941
RGI60-01.05840,-129.797,56.086
RGI60-01.05841,-129.823,56.056
RGI60-01.05842,-129.81,56.08
RGI60-01.05843,-129.814,56.222
RGI60-01.05844,-129.781,55.95
RGI60-01.05845,-129.782,56.605
RGI60-01.05846,-129.826,55.766
RGI60-01.05847,-129.788,56.257
RGI60-01.05848,-129.809,56.25
RGI60-01.05849,-129.862,55.823
RGI60-01.05850,-129.841,56.426
RGI60-01.05851,-130.276,56.729
RGI60-01.05852,-130.25,56.736
RGI60-01.05853,-130.247,56.545
RGI60-01.05854,-130.282,56.611
RGI60-01.05855,-130.215,56.804
RGI60-01.05856,-130.264679,56.51319122
RGI60-01.05857,-130.134,56.581
RGI60-01.05858,-130.269,56.79
RGI60-01.05859,-130.229,56.509
RGI60-01.05860,-130.152,56.62
RGI60-01.05861,-130.175,56.854
RGI60-01.05862,-130.169,56.521
RGI60-01.05863,-130.166,56.566
RGI60-01.05864,-130.274,56.719
RGI60-01.05865,-130.185,56.62
RGI60-01.05866,-130.121,56.583
RGI60-01.05867,-130.261,56.795
RGI60-01.05868,-130.234,56.802
RGI60-01.05869,-130.192,56.499
RGI60-01.05870,-130.176,56.616
RGI60-01.05871,-130.265,56.609
RGI60-01.05872,-130.169,56.611
RGI60-01.05873,-130.185,56.605
RGI60-01.05874,-130.205,56.596
RGI60-01.05875,-130.235,56.602
RGI60-01.05876,-130.229,56.552
RGI60-01.05877,-130.19,56.817
RGI60-01.05878,-130.232,56.742
RGI60-01.05879,-130.264,56.785
RGI60-01.05880,-130.27,56.576
RGI60-01.05881,-130.121,56.575
RGI60-01.05882,-130.2478485,56.80442047
RGI60-01.05883,-130.273,56.548
RGI60-01.05884,-130.175,56.545
RGI60-01.05885,-130.145,56.617
RGI60-01.05886,-130.095,56.468
RGI60-01.05887,-130.044,56.789
RGI60-01.05888,-130.026,56.572
RGI60-01.05889,-129.97,56.552
RGI60-01.05890,-130.068,56.746
RGI60-01.05891,-130.038,56.742
RGI60-01.05892,-129.905,56.56
RGI60-01.05893,-129.966,56.558
RGI60-01.05894,-130.02,56.573
RGI60-01.05895,-130.006,56.733
RGI60-01.05896,-129.9360809,56.56472778
RGI60-01.05897,-129.895,56.487
RGI60-01.05898,-129.916,56.56
RGI60-01.05899,-129.979,56.54
RGI60-01.05900,-130.013,56.732
RGI60-01.05901,-129.875,56.517
RGI60-01.05902,-129.981,56.508
RGI60-01.05903,-130.086,56.803
RGI60-01.05904,-129.988,56.518
RGI60-01.05905,-129.953,56.554
RGI60-01.05906,-130.009,56.58
RGI60-01.05907,-129.996,56.504
RGI60-01.05908,-129.924,56.559
RGI60-01.05909,-130.023,56.735
RGI60-01.05910,-130.083,56.789
RGI60-01.05911,-130.02,56.739
RGI60-01.05912,-129.948,56.522
RGI60-01.05913,-129.894,56.559
RGI60-01.05914,-130.015,56.541
RGI60-01.05915,-129.907,56.52
RGI60-01.05916,-130.072,56.555
RGI60-01.05917,-129.901,56.499
RGI60-01.05918,-130.037,56.537
RGI60-01.05919,-130.021,56.543
RGI60-01.05920,-130.037,56.798
RGI60-01.05921,-129.918,56.53
RGI60-01.05922,-129.996,56.727
RGI60-01.05923,-130.021,56.805
RGI60-01.05924,-129.864,56.518
RGI60-01.05925,-129.865,56.452
RGI60-01.05926,-129.889,56.319
RGI60-01.05927,-129.902,56.51
RGI60-01.05928,-129.85,56.473
RGI60-01.05929,-129.863,56.471
RGI60-01.05930,-129.862,55.836
RGI60-01.05931,-129.842,56.628
RGI60-01.05932,-129.844,56.437
RGI60-01.05933,-129.8583984,56.26219559
RGI60-01.05934,-129.888,56.306
RGI60-01.05935,-129.87,55.658
RGI60-01.05936,-129.828,56.278
RGI60-01.05937,-129.83,56.21
RGI60-01.05938,-129.824,55.866
RGI60-01.05939,-129.836,56.29
RGI60-01.05940,-129.853,55.909
RGI60-01.05941,-129.8502197,56.27151871
RGI60-01.05942,-129.865,55.791
RGI60-01.05943,-129.836,56.625
RGI60-01.05944,-129.853,55.741
RGI60-01.05945,-129.877,56.326
RGI60-01.05946,-129.865,56.257
RGI60-01.05947,-129.828,56.641
RGI60-01.05948,-129.8829956,55.77965546
RGI60-01.05949,-129.845,56.637
RGI60-01.05950,-129.854,56.202
RGI60-01.05951,-129.829,56.454
RGI60-01.05952,-129.883,55.656
RGI60-01.05953,-129.893,55.936
RGI60-01.05954,-129.84,56.253
RGI60-01.05955,-129.866,56.252
RGI60-01.05956,-129.83,55.729
RGI60-01.05957,-129.842,55.742
RGI60-01.05958,-129.889,56.47
RGI60-01.05959,-129.859,56.327
RGI60-01.05960,-129.886,56.312
RGI60-01.05961,-129.877,56.184
RGI60-01.05962,-129.8347626,56.4471817
RGI60-01.05963,-129.848,55.748
RGI60-01.05964,-129.8626099,56.49362946
RGI60-01.05965,-129.848,55.861
RGI60-01.05966,-129.824,56.071
RGI60-01.05967,-129.854,56.283
RGI60-01.05968,-129.859,56.432
RGI60-01.05969,-129.848,55.743
RGI60-01.05970,-129.853,56.186
RGI60-01.05971,-129.869,56.249
RGI60-01.05972,-129.833,56.331
RGI60-01.05973,-129.846,55.944
RGI60-01.05974,-129.863,56.313
RGI60-01.05975,-129.846,56.165
RGI60-01.05976,-129.818,55.963
RGI60-01.05977,-129.889,55.82
RGI60-01.05978,-129.906,55.913
RGI60-01.05979,-129.894,55.879
RGI60-01.05980,-129.864,56.245
RGI60-01.05981,-129.884,56.324
RGI60-01.05982,-129.858,56.213
RGI60-01.05983,-129.871,56.315
RGI60-01.05984,-129.883,56.435
RGI60-01.05985,-129.826,56.437
RGI60-01.05986,-129.874,56.329
RGI60-01.05987,-129.854,56.228
RGI60-01.05988,-129.881,56.308
RGI60-01.05989,-129.884,55.651
RGI60-01.05990,-129.735,56.221
RGI60-01.05991,-129.7070618,56.31250763
RGI60-01.05992,-129.693,56.055
RGI60-01.05993,-129.707,56.157
RGI60-01.05994,-129.71,56.013
RGI60-01.05995,-129.699,56.223
RGI60-01.05996,-129.719,55.731
RGI60-01.05997,-129.7530823,55.77635193
RGI60-01.05998,-129.733,55.722
RGI60-01.05999,-129.711,55.791
RGI60-01.06000,-129.739,56.058
RGI60-01.06001,-129.711,55.707
RGI60-01.06002,-129.722,56.353
RGI60-01.06003,-129.746,55.81
RGI60-01.06004,-129.725,55.691
RGI60-01.06005,-129.713,56.002
RGI60-01.06006,-129.762,55.75
RGI60-01.06007,-129.717,56.371
RGI60-01.06008,-129.698,55.642
RGI60-01.06009,-129.721,56.281
RGI60-01.06010,-129.71,56.303
RGI60-01.06011,-129.747,56.364
RGI60-01.06012,-129.729,56.213
RGI60-01.06013,-129.723,56.273
RGI60-01.06014,-129.715,55.969
RGI60-01.06015,-129.709,55.75
RGI60-01.06016,-129.731,56.331
RGI60-01.06017,-129.705,55.642
RGI60-01.06018,-129.716,56.299
RGI60-01.06019,-129.717,56.332
RGI60-01.06020,-129.721,56.024
RGI60-01.06021,-129.727,56.035
RGI60-01.06022,-129.7107391,56.32366943
RGI60-01.06023,-129.704,56.296
RGI60-01.06024,-129.711,56.288
RGI60-01.06025,-129.713,55.927
RGI60-01.06026,-129.693,56.29
RGI60-01.06027,-129.672,56.477
RGI60-01.06028,-129.727,56.368
RGI60-01.06029,-129.651,56.208
RGI60-01.06030,-129.789,56.291
RGI60-01.06031,-129.741,56.34
RGI60-01.06032,-129.815,56.644
RGI60-01.06033,-129.771,56.172
RGI60-01.06034,-131.601,57.077
RGI60-01.06035,-131.586,57.074
RGI60-01.06036,-131.717,57.214
RGI60-01.06037,-131.728,57.265
RGI60-01.06038,-131.668,57.218
RGI60-01.06039,-131.679,57.205
RGI60-01.06040,-131.716,57.261
RGI60-01.06041,-131.691,57.205
RGI60-01.06042,-131.703,57.234
RGI60-01.06043,-131.721,57.256
RGI60-01.06044,-131.65,57.218
RGI60-01.06045,-131.699,57.217
RGI60-01.06046,-131.728,57.249
RGI60-01.06047,-131.745,57.264
RGI60-01.06048,-131.711,57.229
RGI60-01.06049,-131.728,57.258
RGI60-01.06050,-131.712,57.243
RGI60-01.06051,-129.525,55.857
RGI60-01.06052,-129.394,56.634
RGI60-01.06053,-129.402,56.746
RGI60-01.06054,-129.401,56.898
RGI60-01.06055,-129.464,56.901
RGI60-01.06056,-129.395,56.733
RGI60-01.06057,-129.47,56.711
RGI60-01.06058,-129.366,57.276
RGI60-01.06059,-129.412,56.723
RGI60-01.06060,-129.467,57.023
RGI60-01.06061,-129.445,56.799
RGI60-01.06062,-129.475,55.947
RGI60-01.06063,-129.455,56.728
RGI60-01.06064,-129.437561,57.04534912
RGI60-01.06065,-129.485,56.012
RGI60-01.06066,-129.38,56.639
RGI60-01.06067,-129.503,57.097
RGI60-01.06068,-129.374,56.809
RGI60-01.06069,-129.392,56.727
RGI60-01.06070,-129.493,56.786
RGI60-01.06071,-129.467,57.155
RGI60-01.06072,-129.482,56.669
RGI60-01.06073,-129.453,56.254
RGI60-01.06074,-129.449,57.022
RGI60-01.06075,-129.519,56.765
RGI60-01.06076,-129.371,57.156
RGI60-01.06077,-129.323,57.074
RGI60-01.06078,-129.514,56.766
RGI60-01.06079,-129.4364624,56.77199554
RGI60-01.06080,-129.514,57.086
RGI60-01.06081,-129.418,56.58
RGI60-01.06082,-129.328,56.77
RGI60-01.06083,-129.389,56.894
RGI60-01.06084,-129.42,57.029
RGI60-01.06085,-129.447,57.007
RGI60-01.06086,-129.399,57.159
RGI60-01.06087,-129.454,56.795
RGI60-01.06088,-129.384,56.994
RGI60-01.06089,-129.446,56.769
RGI60-01.06090,-129.407,57.159
RGI60-01.06091,-129.467,56.724
RGI60-01.06092,-129.425,56.707
RGI60-01.06093,-129.448,55.716
RGI60-01.06094,-129.479,56.79
RGI60-01.06095,-129.483,57.027
RGI60-01.06096,-129.36,56.778
RGI60-01.06097,-129.38,57.16
RGI60-01.06098,-129.434,57.063
RGI60-01.06099,-129.3850403,56.87394714
RGI60-01.06100,-129.35,57.073
RGI60-01.06101,-129.433,57.151
RGI60-01.06102,-129.387,56.879
RGI60-01.06103,-129.434,57.03
RGI60-01.06104,-129.35,56.773
RGI60-01.06105,-129.464,57.031
RGI60-01.06106,-129.476,57.152
RGI60-01.06107,-129.4611206,57.01924896
RGI60-01.06108,-129.377,56.828
RGI60-01.06109,-129.464,57.075
RGI60-01.06110,-129.463,57.038
RGI60-01.06111,-129.35,56.82
RGI60-01.06112,-129.423,56.713
RGI60-01.06113,-129.454,57.07
RGI60-01.06114,-129.461,56.767
RGI60-01.06115,-129.375,56.82
RGI60-01.06116,-129.328,57.325
RGI60-01.06117,-129.401,56.719
RGI60-01.06118,-129.411,56.706
RGI60-01.06119,-129.389,56.826
RGI60-01.06120,-129.336,57.293
RGI60-01.06121,-129.457,56.736
RGI60-01.06122,-129.405,56.734
RGI60-01.06123,-129.404,57.032
RGI60-01.06124,-129.326,56.882
RGI60-01.06125,-129.442,57.142
RGI60-01.06126,-129.358,57.285
RGI60-01.06127,-129.471,57.158
RGI60-01.06128,-129.479,56.286
RGI60-01.06129,-129.378,56.871
RGI60-01.06130,-129.473,56.694
RGI60-01.06131,-129.465,57.08
RGI60-01.06132,-129.326,56.759
RGI60-01.06133,-129.416,57.153
RGI60-01.06134,-129.324,56.828
RGI60-01.06135,-129.381,56.7
RGI60-01.06136,-129.491,56.625
RGI60-01.06137,-129.485,56.017
RGI60-01.06138,-129.464,56.793
RGI60-01.06139,-129.412,56.714
RGI60-01.06140,-129.491,57.211
RGI60-01.06141,-129.443,57.145
RGI60-01.06142,-129.461,57.145
RGI60-01.06143,-129.46,56.758
RGI60-01.06144,-129.443,56.228
RGI60-01.06145,-129.324,56.88
RGI60-01.06146,-129.317,56.793
RGI60-01.06147,-129.514,56.756
RGI60-01.06148,-129.388,57.031
RGI60-01.06149,-129.463,56.731
RGI60-01.06150,-129.47,57.139
RGI60-01.06151,-129.374,56.815
RGI60-01.06152,-129.497,56.017
RGI60-01.06153,-129.469,57.055
RGI60-01.06154,-129.515,56.622
RGI60-01.06155,-129.463,57.041
RGI60-01.06156,-129.394,56.744
RGI60-01.06157,-129.493,56.621
RGI60-01.06158,-129.41,56.633
RGI60-01.06159,-129.299,56.766
RGI60-01.06160,-129.192,57.309
RGI60-01.06161,-129.175,56.429
RGI60-01.06162,-129.205,57.544
RGI60-01.06163,-129.163,57.011
RGI60-01.06164,-129.166,56.546
RGI60-01.06165,-129.1955872,57.29899597
RGI60-01.06166,-129.161,57.297
RGI60-01.06167,-129.269,56.523
